frame_idx	x	y	vel_x	vel_y
51	29.65	1379.4	-0.64	32.5
51	18.171	1375.1	0.05	35.1
51	5.728	1392.7	0.11	34.97
52	41.531	1520.3	-0.45	20.55
52	42.402	1480.3	-0.04	20
52	41.12	1435	0.48	19.45
52	53.196	1458.2	0.11	36.12
52	40.046	1412.5	0.05	14.86
52	18.03	1542.1	-0.06	26.64
52	29.796	1533.6	-0.23	33.68
52	52.524	1406	0.13	38.25
52	19.373	1494.7	-0.06	30.04
52	41.401	1369.1	0.05	14.99
52	53.274	1515	-0.57	35.75
52	6.332	1515.7	-0.04	25
52	30.17	1450.1	0.12	34.97
52	29.329	1395.7	-0.64	32.5
52	18.229	1392.6	0.11	35
52	5.807	1411	0.29	37.21
52	8.115	1358.2	0.12	35.02
53	41.549	1531.9	-0.05	23.47
53	42.382	1490.3	-0.04	20
53	41.153	1445.1	0.07	20
53	53.161	1475.8	-0.07	35
53	40.072	1420.7	0.05	17.55
53	52.583	1424	0.12	34.83
53	19.384	1509.2	-0.29	26.91
53	41.425	1376.6	0.05	15
53	52.988	1532.9	-0.57	35.75
53	6.307	1528.2	-0.05	25
53	30.177	1467.8	-0.07	35.09
53	29.065	1411.9	-0.01	31.76
53	18.287	1410.1	0.12	35
53	5.849	1428.7	0.13	34.95
53	8.185	1374.6	0.09	31.03
53	66.644	1367	0.15	45.01
54	41.525	1544.3	-0.04	25.21
54	42.321	1500.3	-0.45	20.54
54	41.186	1455.1	0.06	20.12
54	53.126	1493.3	-0.07	35
54	40.098	1428.6	0.04	14.87
54	52.642	1441.5	0.12	35
54	19.319	1521.7	-0.06	25.02
54	41.45	1384.1	0.05	15
54	6.282	1540.7	-0.05	25
54	30.142	1485.3	-0.07	35
54	29.279	1426	0.84	26.84
54	18.345	1427.6	0.11	34.98
54	5.907	1446.2	0.12	35
54	8.237	1390.1	0.27	31.32
54	55.524	1364.1	0.1	30
54	66.718	1389.5	0.15	45
54	17.382	1363.7	0.11	35.13
55	42.356	1511.7	-0.51	21.76
55	41.181	1465.3	-0.05	19.87
55	53.092	1510.8	-0.07	35
55	40.124	1436	0.05	14.93
55	52.693	1459.2	0.05	36.11
55	19.295	1534.2	-0.04	25
55	41.475	1391.6	0.05	15
55	30.107	1502.8	-0.07	35
55	40.351	1354.1	0.04	10
55	29.699	1439.5	0.84	27.03
55	18.419	1445	0.11	33.81
55	5.934	1463.7	-0.07	35.09
55	8.271	1405.2	0.1	30.02
55	55.584	1379.1	0.2	30.01
55	29.367	1359.1	0.09	30
55	66.793	1412	0.14	45.02
55	17.438	1380.5	0.1	32.61
56	42.317	1523.1	-0.05	23.8
56	41.162	1475.3	-0.03	20
56	53.057	1528.3	-0.07	35
56	40.153	1445	0.07	20.07
56	52.659	1476.8	-0.07	35
56	19.27	1546.7	-0.05	25
56	41.5	1399.1	0.05	15
56	30.073	1520.3	-0.06	35
56	40.368	1359.1	0.04	9.95
56	29.992	1453	-0.03	28.02
56	18.421	1461.1	-0.24	32.41
56	5.9	1481.2	-0.06	34.99
56	8.321	1420.2	0.1	30
56	55.174	1394	-1.49	29.74
56	29.417	1374.1	0.1	29.99
56	66.839	1434.6	0.02	46.01
56	17.49	1396.2	0.09	29.97
56	4.848	1353.2	-0.3	30.56
56	65.412	1372.5	0.15	45
57	42.293	1535.1	-0.21	23.84
57	41.142	1485.3	-0.03	20
57	53.023	1545.8	-0.07	35.02
57	40.187	1455.1	0.07	20.12
57	52.624	1494.3	-0.08	35
57	41.525	1406.6	0.05	15
57	30.038	1537.8	-0.07	35
57	40.344	1364.6	0.27	13.08
57	30.065	1468.4	-0.06	31.22
57	18.423	1478.1	-0.06	33.97
57	5.865	1498.7	-0.07	35
57	8.37	1435.2	0.1	29.96
57	54.473	1408.9	-1.4	29.75
57	29.467	1389.1	0.1	30
57	17.54	1411.1	0.1	30
57	4.898	1368.2	0.1	30
57	65.486	1395	0.14	45
57	19.401	1369.1	-0.06	31.22
58	42.269	1547.3	-0.05	25.14
58	41.122	1495.3	-0.04	20
58	40.182	1465.3	-0.04	19.87
58	52.589	1511.8	-0.08	35
58	41.55	1414.1	0.06	15
58	40.411	1372.1	0.06	14.98
58	30.034	1484.1	-0.06	31.25
58	54.351	1354	0.1	30.11
58	18.375	1493.7	-0.06	29.98
58	5.847	1516.2	0.09	34.58
58	8.381	1450.7	0.34	33.05
58	30.882	1363.6	0.07	25
58	53.773	1423.8	-1.4	29.75
58	29.517	1404.1	0.1	29.98
58	17.59	1426.1	0.1	30
58	4.948	1383.2	0.1	30
58	65.578	1417.4	0.31	44.47
58	19.453	1384.6	-0.06	30.54
59	41.103	1505.3	-0.03	19.96
59	40.162	1475.3	-0.04	20
59	52.555	1529.3	-0.07	34.84
59	41.575	1421.5	0.05	14.92
59	40.419	1379.6	-0.11	15.41
59	30.002	1499.7	-0.07	31.26
59	54.401	1369	0.11	30.01
59	18.346	1508.7	-0.06	30
59	5.648	1532.2	-1.56	30.32
59	8.426	1468.2	-0.07	35.19
59	30.924	1376.1	0.09	25
59	53.064	1438.6	-1.49	29.7
59	29.63	1418.7	0.11	27.3
59	17.64	1441.1	0.1	30
59	4.998	1398.2	0.1	30
59	65.634	1439.5	0.14	45.01
59	19.502	1399.6	0.1	30
60	41.04	1515.8	0.18	23.08
60	40.142	1485.3	-0.05	20
60	52.519	1547.8	0.33	39.45
60	41.605	1430.5	0.07	20.07
60	40.466	1388.5	0.23	19.6
60	29.922	1515.5	-0.26	32.73
60	54.451	1384	0.11	30
60	18.316	1523.7	-0.06	30.01
60	5.269	1547.2	-0.06	30.01
60	7.904	1484.9	-1.6	31.63
60	30.965	1388.6	0.08	25
60	52.823	1453.8	0.19	30.96
60	29.588	1430.7	0.26	23.84
60	17.69	1456.2	0.1	30.28
60	5.047	1413.2	0.1	30
60	20.127	1362.1	0.1	30.02
60	19.552	1414.6	0.1	30
61	41.057	1528.3	-0.05	24.99
61	40.123	1495.3	-0.04	20
61	41.638	1440.6	0.07	20
61	40.499	1398.6	0.07	20
61	29.937	1533.1	-0.07	35.53
61	54.5	1399	0.1	30
61	18.287	1538.7	-0.05	30.01
61	7.862	1500.2	-0.07	29.85
61	31.006	1401.1	0.07	25
61	52.814	1469.5	-0.05	30.59
61	29.649	1443.9	0.29	28.21
61	17.669	1471.2	-0.07	30
61	5.097	1428.2	0.1	30
61	8.395	1367.2	0.11	29.98
61	20.177	1377.1	0.1	30
61	19.602	1429.6	0.1	30
62	41.032	1540.8	-0.05	25
62	40.103	1505.3	-0.04	20.01
62	41.671	1450.6	0.07	20
62	40.532	1408.6	0.06	20.04
62	54.549	1414	0.09	30
62	7.833	1515.2	-0.05	30
62	31.049	1413.6	0.09	25
62	52.783	1484.8	-0.06	30.75
62	29.679	1458.2	-0.08	29.47
62	40.85	1354.1	0.04	15
62	17.623	1486.3	-0.23	30.54
62	5.146	1443.2	0.1	29.99
62	8.445	1382.2	0.11	30.05
62	20.268	1392.1	0.51	29.45
62	19.652	1444.6	0.1	30.04
63	40.019	1515.5	-0.27	21.92
63	41.689	1460.8	-0.05	20.67
63	40.564	1418.2	0.07	18.43
63	54.599	1429	0.09	30
63	7.803	1530.2	-0.06	30.06
63	31.09	1426.1	0.08	25
63	52.752	1500.2	-0.07	30.73
63	29.649	1473.4	-0.06	31.16
63	40.876	1361.5	0.05	14.97
63	17.609	1501.7	-0.06	29.99
63	5.195	1458.2	0.09	30.1
63	8.533	1396.6	-0.14	26.92
63	20.27	1405.1	0.09	24.84
63	19.693	1459.4	0.01	28.9
63	18.995	1355.4	0.09	28.77
64	40.058	1527.8	-0.05	25.04
64	41.67	1470.8	-0.04	20
64	40.595	1427.6	0.06	18.75
64	54.649	1444	0.09	30
64	7.776	1544.2	0.08	27.68
64	31.131	1438.6	0.08	25
64	52.722	1515.7	-0.06	31.27
64	29.631	1490.2	-0.08	35.02
64	40.92	1369.9	0.23	17.09
64	54.896	1367.5	0.1	30
64	17.579	1516.7	-0.07	30
64	5.166	1473.2	-0.06	30
64	8.534	1409.2	0.08	25.02
64	20.311	1417.6	0.08	25
64	19.651	1472.8	-0.2	25.37
64	19.043	1369.8	0.09	28.75
65	40.034	1540.3	-0.04	25
65	41.65	1480.8	-0.05	20
65	40.627	1437	0.24	19.45
65	54.693	1459.2	0.04	31.29
65	31.173	1451.1	0.09	24.9
65	52.692	1531.4	-0.05	31.25
65	29.597	1507.8	-0.07	34.99
65	40.967	1378	0.27	15.74
65	54.946	1382.5	0.1	30
65	17.549	1531.7	-0.07	29.99
65	5.136	1488.2	-0.06	30
65	8.576	1421.7	0.09	25.01
65	20.353	1430.1	0.09	25.01
65	19.657	1486.2	-0.05	26.15
65	5.602	1354.7	-0.07	30.42
65	19.091	1384.2	0.1	28.81
65	30.367	1359.1	0.1	30
66	41.631	1490.7	-0.03	19.94
66	40.659	1447.1	0.06	20
66	54.648	1473.9	-0.22	28.86
66	31.184	1463.8	-0.05	25.09
66	52.661	1547	-0.05	31.25
66	29.563	1525.1	-0.23	33.98
66	40.922	1385.8	0.39	17.32
66	54.995	1397.5	0.09	30
66	17.52	1546.7	-0.06	30
66	5.107	1503.2	-0.06	30
66	8.617	1434.2	0.09	25
66	20.394	1442.6	0.08	25
66	19.631	1499.2	0.12	26.33
66	5.652	1369.7	0.1	30.07
66	19.215	1397.9	0.05	25.28
66	30.416	1374.1	0.09	30.02
67	41.608	1502.3	-0.05	25.06
67	40.692	1457.1	0.06	20.65
67	54.636	1488	-0.05	26.58
67	31.16	1476.3	-0.04	25
67	29.515	1541.3	-0.22	32.18
67	41.075	1394.4	0.32	17.25
67	55.045	1412.5	0.1	30
67	5.077	1518.2	-0.06	30.06
67	8.658	1446.7	0.07	25
67	20.436	1455.1	0.09	25.06
67	19.59	1511.7	-0.05	25.02
67	5.697	1383.2	0.07	24.93
67	19.325	1409.5	0.33	23.02
67	30.48	1388.1	0.08	26.17
67	18.624	1361.1	0.1	30
68	41.583	1514.8	-0.05	25
68	40.677	1467.3	-0.05	20
68	54.608	1502.3	-0.06	30.04
68	31.135	1488.7	-0.05	24.97
68	41.228	1403	0.3	17.25
68	55.095	1427.5	0.1	30
68	5.033	1532.3	0.17	28.29
68	8.694	1459.2	0.03	25.19
68	20.426	1467.7	-0.05	24.94
68	19.565	1524.2	-0.06	25
68	54.863	1357.5	0.1	30
68	5.739	1395.7	0.08	25
68	40.88	1358	0.23	21.12
68	19.488	1421	0.33	23
68	30.505	1400.6	0.09	25.02
68	29.358	1356.1	0.1	30.04
68	18.69	1376.1	0.26	29.6
69	41.558	1527.3	-0.06	25
69	40.649	1477.3	-0.42	20.01
69	54.58	1516.8	0.1	29.46
69	31.422	1502.3	1.57	29.03
69	41.382	1411.7	0.31	17.3
69	55.145	1442.5	0.11	30
69	5.023	1545.7	-0.04	24.93
69	8.669	1471.7	-0.05	25
69	20.401	1480.2	-0.06	25
69	19.541	1536.7	-0.04	25
69	54.912	1372.5	0.09	29.99
69	5.78	1408.2	0.08	25.04
69	40.897	1368.1	0.07	20.02
69	19.651	1432.5	0.32	23
69	30.546	1413.1	0.08	25
69	29.405	1370.6	-0.3	27.29
69	18.719	1389.6	-0.08	25.4
70	41.534	1539.8	-0.04	25
70	40.097	1487.3	-0.15	20.57
70	54.55	1531.8	-0.05	30
70	31.578	1517.3	-0.06	30.15
70	41.534	1420	0.3	16.2
70	55.195	1457.6	0.11	30.85
70	8.644	1484.2	-0.06	25
70	20.377	1492.7	-0.04	25.01
70	19.516	1549.2	-0.05	25
70	54.962	1387.5	0.09	29.92
70	5.818	1419.5	0.07	21.52
70	40.931	1378.1	0.07	20
70	19.791	1444	0.15	23
70	30.588	1425.6	0.08	25.01
70	4.644	1362.2	0.25	24.55
70	29.449	1383.6	0.08	25
70	18.76	1402.1	0.08	25
70	16.351	1354.1	0.08	25
71	40.114	1499.3	-0.06	25.16
71	54.521	1546.8	-0.05	30
71	31.549	1531.8	-0.06	28.25
71	41.687	1428.1	0.31	16.25
71	55.166	1473.1	-0.06	31.69
71	8.619	1496.7	-0.05	25
71	20.352	1505.2	-0.05	25
71	55.017	1404	0.12	35.07
71	5.852	1429.7	0.07	19.95
71	40.964	1388.1	0.07	20
71	19.827	1455.5	0.07	23.06
71	30.629	1438.1	0.08	25
71	4.664	1373.2	-0.09	20.4
71	29.491	1396.1	0.09	25
71	18.802	1414.6	0.09	25
71	16.393	1366.6	0.08	24.98
72	40.089	1511.8	-0.05	24.95
72	31.524	1544.8	-0.05	24.84
72	41.838	1436.2	0.3	16.25
72	55.136	1488.3	-0.06	29.96
72	8.595	1509.2	-0.05	25
72	20.327	1517.7	-0.05	25
72	55.075	1421.5	0.11	34.98
72	5.844	1439.7	-0.35	20.55
72	41.038	1398	0.48	19.43
72	19.818	1467.1	-0.04	22.94
72	30.671	1450.6	0.08	24.85
72	51.832	1353.7	0.1	31.28
72	4.697	1383.2	0.07	19.99
72	29.532	1408.6	0.08	25
72	18.975	1427.1	1.31	25
72	16.45	1379	0.08	23.84
73	40.064	1524.8	0.34	27.87
73	41.992	1444.3	0.32	16.17
73	55.106	1503.3	-0.06	29.99
73	8.57	1521.7	-0.05	24.97
73	20.303	1530.2	-0.05	25
73	55.101	1438.9	-0.23	33.89
73	5.925	1451.7	0.08	25.14
73	41.026	1406.7	0.06	17.34
73	19.795	1478.6	-0.04	23
73	30.685	1463.7	0.34	27.8
73	40.616	1358.6	0.07	20
73	51.906	1370.5	0.12	35.03
73	4.73	1393.2	0.06	19.99
73	29.574	1421.1	0.09	25
73	20.065	1439.6	1.89	25.04
73	16.469	1389.7	0.07	19.98
73	28.857	1356.1	0.08	25
74	40.053	1538.6	0.11	26.98
74	42.069	1453.1	0.04	18.44
74	55.077	1518.3	-0.06	29.99
74	8.561	1535	0.12	27.09
74	20.278	1542.7	-0.05	24.99
74	54.981	1456.5	-0.13	36.78
74	5.933	1464.2	-0.05	25.02
74	41.038	1415.2	0.09	17.85
74	19.818	1490.3	0.08	24.23
74	30.655	1478.2	-0.06	29.98
74	40.65	1368.6	0.08	20
74	51.963	1388	0.11	35
74	4.764	1403.2	0.07	20
74	29.615	1433.6	0.08	25
74	20.462	1451.4	0.45	22.79
74	16.502	1399.6	0.06	19.99
74	28.899	1368.6	0.09	25
75	42.076	1462.7	-0.04	18.62
75	55.047	1533.3	-0.06	30
75	8.518	1548.3	-0.06	27.56
75	54.829	1474.5	-0.31	35.75
75	5.909	1476.7	-0.05	24.83
75	41.086	1425.1	0.06	20.04
75	19.855	1503.7	-0.06	28.34
75	30.643	1493.1	-0.05	28.74
75	40.683	1378.6	0.07	20
75	52.021	1405.5	0.11	35
75	4.797	1413.2	0.07	20
75	29.657	1446.1	0.09	25.02
75	20.279	1461.4	-0.72	19.7
75	16.536	1409.6	0.07	19.99
75	28.94	1381.1	0.08	25
75	18.373	1360.7	0.08	24.93
76	42.058	1471.9	-0.04	18.5
76	55.017	1548.3	-0.06	30.11
76	54.667	1492.4	-0.33	35.75
76	5.882	1490.2	0.35	29.45
76	41.118	1434.4	0.06	18.31
76	19.828	1517.7	-0.19	27.18
76	30.615	1506.7	-0.07	26.26
76	40.715	1388.6	0.06	20
76	52.08	1423	0.12	34.99
76	4.83	1423.2	0.07	20
76	29.63	1458.9	-0.19	27.31
76	52.488	1353.4	0.15	31.15
76	20.108	1471.8	-0.37	20.82
76	16.569	1419.6	0.07	20
76	28.982	1393.6	0.09	25
76	4.844	1352.2	0.06	20
76	18.414	1373.1	0.08	25.14
77	42.033	1481.1	-0.1	18.44
77	54.51	1510.3	-0.28	35.57
77	5.852	1505.2	-0.06	30
77	41.145	1442.6	0.05	14.96
77	19.787	1531.5	-0.19	27.35
77	30.574	1519.3	-0.05	25.02
77	40.748	1398.6	0.05	20
77	52.137	1440.5	0.11	35
77	4.822	1433.2	-0.34	20.55
77	29.665	1473.8	-0.06	30.05
77	52.54	1368.9	0.1	31.01
77	19.921	1482.2	-0.37	20.84
77	41.514	1361.1	0.07	20.5
77	16.602	1429.6	0.07	20
77	29.023	1406.1	0.09	25
77	4.877	1362.2	0.06	20
77	18.47	1385	0.05	22.08
77	29.875	1361.1	-0.07	25.49
78	42.088	1490.8	-0.3	20.55
78	54.449	1527.3	-0.06	33.41
78	5.823	1520.2	-0.05	30
78	41.172	1450.6	-0.11	15.39
78	19.775	1544.8	-0.05	24.94
78	30.55	1531.8	-0.04	25
78	40.782	1408.6	0.06	20
78	52.194	1458.2	0.1	36.09
78	4.863	1445.2	-0.32	25.71
78	29.635	1488.8	-0.06	30
78	52.592	1384.4	0.11	31
78	19.734	1492.6	-0.38	20.84
78	41.549	1371.4	0.07	20.49
78	16.594	1439.7	-0.35	20.54
78	29.064	1418.6	0.07	25
78	4.91	1372.2	0.07	20
78	18.487	1395.1	0.06	19.95
78	29.916	1373.6	0.08	25
79	42.107	1502.8	-0.05	25.17
79	54.416	1544	0	33.51
79	5.793	1535.2	-0.06	30
79	41.21	1458.7	0.18	17
79	30.525	1544.3	-0.05	25
79	40.815	1418.6	0.06	20
79	52.161	1475.8	-0.06	35
79	4.942	1459.7	0.01	30.23
79	29.606	1503.7	-0.05	29.98
79	52.636	1399.9	0.04	31
79	19.546	1503	-0.38	20.84
79	41.598	1381.5	0.17	19.66
79	16.675	1451.6	0.08	25.12
79	29.107	1431.1	0.1	25
79	4.943	1382.2	0.06	20
79	39.604	1355.1	0.07	20
79	18.521	1405.1	0.07	20
79	29.958	1386.1	0.09	25
79	19.794	1355.3	-0.42	26.5
80	42.083	1515.3	-0.05	25
80	41.178	1467.2	0.37	19.48
80	40.848	1428.6	0.07	20
80	52.126	1493.3	-0.07	35
80	4.871	1475.2	0.17	33.08
80	29.576	1518.6	-0.22	28.82
80	52.766	1415.7	-0.25	32.25
80	19.359	1513.5	-0.38	20.83
80	41.612	1390.6	0.06	17.99
80	16.684	1464.2	-0.05	25.05
80	29.147	1443.6	0.07	25
80	4.977	1392.2	0.07	20
80	39.637	1365.1	0.06	20.02
80	6.369	1359.7	0.06	19.84
80	18.554	1415.1	0.07	20
80	29.999	1398.6	0.08	25
80	19.589	1368.5	-0.41	26.5
81	42.058	1527.8	-0.04	25
81	41.157	1477.3	-0.05	20
81	40.881	1438.6	0.06	19.99
81	52.091	1510.8	-0.07	35
81	4.876	1492.7	-0.08	34.98
81	29.565	1532.6	-0.08	27.17
81	52.861	1432.4	0.11	32.59
81	19.203	1524	-0.14	21.74
81	41.642	1399.6	0.06	18
81	16.658	1476.7	-0.06	24.86
81	29.189	1456.1	0.08	25.34
81	5.01	1402.2	0.07	20
81	39.685	1374.5	0.23	18.93
81	6.402	1369.7	0.06	20
81	18.587	1425.1	0.07	19.83
81	30.041	1411.1	0.09	25
81	19.382	1381.8	-0.42	26.5
82	42.033	1540.3	-0.05	25
82	41.137	1487.3	-0.05	20.02
82	40.915	1448.6	0.07	20
82	52.057	1528.3	-0.06	34.99
82	4.842	1510.2	-0.07	35
82	29.523	1545.2	-0.05	24.95
82	52.915	1448.5	-0.3	30.59
82	19.183	1535.1	-0.05	22.17
82	41.671	1408.6	0.05	18
82	53.634	1364	0.11	35
82	16.616	1489.9	-0.03	27.93
82	29.156	1469.4	-0.03	27.92
82	5.043	1412.2	0.07	19.83
82	39.697	1383	0.06	16.08
82	6.436	1379.7	0.06	20
82	18.624	1436.1	0.5	24.45
82	30.082	1423.6	0.09	25
82	19.173	1395.1	-0.35	26.78
82	28.134	1364.1	0.1	30
83	41.1	1497.4	-0.06	21.19
83	40.945	1458.7	0.04	20.86
83	52.022	1545.8	-0.07	35
83	4.808	1527.7	-0.07	35.05
83	38.248	1356.4	-3.18	19.26
83	52.917	1463.9	-0.07	32.15
83	19.161	1546.2	-0.05	22.17
83	41.736	1417.7	0.4	18.53
83	53.693	1381.5	0.12	35
83	16.603	1504.7	-0.07	30.04
83	29.144	1484.2	-0.05	29.9
83	5.08	1423.2	0.5	24.45
83	39.707	1391.1	-0.11	16.08
83	6.469	1389.7	0.06	20
83	18.665	1448.6	0.08	25
83	30.124	1436.1	0.08	24.98
83	19.295	1407.6	0.17	23.88
83	28.183	1379.1	0.09	29.99
84	41.094	1508.9	-0.05	23.35
84	40.925	1468.8	-0.03	19.98
84	4.792	1544.9	-0.06	32.93
84	36.655	1366	-3.19	19.29
84	52.903	1479.8	-0.22	30.35
84	41.843	1427	0.23	19.51
84	53.751	1399	0.11	35
84	16.574	1519.7	-0.06	29.98
84	29.129	1499.7	0.1	31.3
84	5.122	1435.7	0.09	25.02
84	39.737	1400.1	-0.1	18.88
84	6.502	1399.7	0.07	20
84	18.689	1461.2	-0.05	25.13
84	30.153	1449.6	0.11	28.74
84	19.313	1418.1	0.06	19.93
84	28.233	1394.1	0.09	30
85	41.071	1521.3	-0.05	25.05
85	40.887	1479.8	-0.04	23.83
85	35.058	1375.9	-2.78	21.53
85	52.871	1495.8	-0.19	32.27
85	41.876	1437.1	0.06	20
85	53.809	1416.5	0.11	35
85	16.591	1534.5	0	28.12
85	29.083	1514.8	-0.06	30.01
85	5.099	1448.4	-0.14	26.92
85	39.787	1410.1	0.07	19.98
85	6.535	1409.7	0.07	20
85	18.663	1474.7	0.35	29.45
85	30.182	1464.8	-0.06	30.07
85	19.192	1428.6	-0.14	23.24
85	6.737	1353	0.07	21.77
85	28.283	1409.1	0.1	30
85	18.874	1361.1	0.09	25
86	41.046	1533.8	-0.05	25
86	40.878	1492.3	-0.05	24.98
86	33.979	1388.1	-2.16	25.05
86	52.837	1512.8	-0.07	35.17
86	41.909	1447	0.05	19.99
86	53.867	1434	0.12	35
86	15.901	1547.1	-1.56	23.75
86	29.054	1529.7	-0.06	29.99
86	5.185	1463.2	-0.07	30.13
86	39.82	1420.1	0.07	20
86	6.569	1419.7	0.07	20
86	18.633	1489.7	-0.06	30
86	30.153	1479.8	-0.06	30
86	19.282	1441.7	0.09	26.72
86	6.85	1363.7	0.41	20.37
86	28.333	1424.1	0.1	30
86	18.915	1373.6	0.08	25
87	41.022	1546.3	-0.04	25
87	40.853	1504.8	-0.06	25
87	32.895	1400.6	-2.17	25.01
87	52.819	1530.3	0.09	34.46
87	41.945	1457.6	-0.09	21.19
87	53.925	1451.5	0.12	35.16
87	29.063	1544.5	-0.08	28.34
87	5.155	1478.2	-0.06	30
87	39.853	1430.1	0.07	20
87	52.355	1355.5	0.11	35.11
87	6.602	1429.7	0.07	20.02
87	18.604	1504.7	-0.06	29.99
87	30.123	1494.8	-0.06	30
87	19.326	1455.1	0.09	26.8
87	6.916	1373.7	0.06	20.01
87	28.399	1439.1	0.27	29.59
87	18.957	1386.1	0.08	25
87	29.598	1353.1	0.11	30.06
88	40.828	1517.3	-0.06	25
88	31.811	1413.2	-2.17	25.01
88	52.769	1547.3	-0.08	35.16
88	41.909	1468.3	-0.21	21.04
88	53.924	1469.3	-0.07	34.83
88	5.126	1493.2	-0.05	30
88	39.886	1440.1	0.07	20
88	52.414	1373	0.12	35
88	6.572	1439.9	-0.16	21.91
88	18.573	1519.7	-0.07	30
88	30.094	1509.8	-0.06	30
88	41.365	1358.6	0.07	20
88	19.314	1468.6	-0.06	26.73
88	6.95	1383.7	0.07	20
88	28.428	1452.6	-0.07	25.32
88	18.998	1398.6	0.08	24.96
88	29.647	1368.1	0.1	30.13
89	40.804	1529.8	-0.05	25.01
89	30.829	1425.6	-1.15	24.83
89	41.903	1479.9	-0.04	23.47
89	53.889	1486.8	-0.07	35
89	5.096	1508.2	-0.06	30
89	39.919	1450.1	0.06	20
89	52.471	1390.5	0.11	35
89	6.677	1452.2	0.09	25.04
89	18.544	1534.7	-0.06	30
89	30.065	1524.8	-0.05	30
89	41.398	1368.6	0.06	20
89	19.723	1481.7	2.23	25.55
89	6.983	1393.7	0.07	20
89	28.431	1465.3	-0.05	25.04
89	19.022	1411.5	0.06	27.07
89	29.694	1382.5	0.08	27.61
89	18.847	1353.1	0.08	25
90	40.779	1542.3	-0.06	25
90	30.88	1438.1	0.09	25.02
90	41.878	1492.3	-0.05	25.04
90	53.855	1504.3	-0.07	35
90	5.067	1523.2	-0.06	30
90	39.941	1460.3	-0.04	20.65
90	52.53	1408	0.12	35
90	6.618	1464.9	-0.27	26.9
90	18.515	1549.7	-0.05	30
90	30.035	1539.8	-0.05	30.07
90	41.391	1378.6	-0.34	20.54
90	20.819	1494.6	1.66	27.46
90	7.016	1403.7	0.07	20
90	28.405	1478.1	-0.06	26.68
90	5.846	1352.7	0.06	20
90	19.09	1426.1	0.1	30.14
90	29.722	1395.6	-0.08	25.51
90	18.889	1365.6	0.08	25
91	30.921	1450.6	0.08	24.92
91	41.854	1504.8	-0.04	25
91	53.82	1521.8	-0.08	35
91	5.037	1538.2	-0.06	30
91	39.881	1471	-0.43	22.28
91	52.588	1425.5	0.12	35
91	6.653	1479.7	-0.06	29.9
91	41.472	1390.6	0.09	25.17
91	20.841	1507.7	-0.18	24.89
91	7.049	1413.7	0.06	20
91	28.38	1490.7	-0.06	24.81
91	5.879	1362.7	0.06	20
91	19.14	1441.1	0.1	29.99
91	29.782	1408.6	0.08	24.99
91	18.931	1378.1	0.09	25
92	30.935	1463.4	0.11	26.4
92	41.828	1517.3	-0.06	25
92	53.785	1539.3	-0.08	35
92	39.895	1483.3	-0.06	25.05
92	52.646	1443	0.11	35
92	6.622	1495.2	-0.07	31.78
92	41.513	1403.1	0.08	25
92	20.41	1521.7	-1.05	29.82
92	7.083	1423.7	0.07	20
92	28.371	1503.7	0.11	26.14
92	5.912	1372.7	0.07	20
92	19.19	1456.2	0.11	30.31
92	29.823	1421.1	0.08	25
92	18.972	1390.6	0.08	25
93	30.909	1476.3	-0.05	24.86
93	41.804	1529.8	-0.04	25
93	39.871	1495.8	-0.04	25
93	52.69	1460.7	-0.03	36.11
93	6.589	1511.7	-0.07	33.39
93	41.554	1415.6	0.08	24.99
93	19.88	1536.6	-1.06	29.75
93	7.116	1433.6	0.07	19.93
93	28.367	1517	0.33	27.82
93	5.945	1382.7	0.07	20
93	19.169	1471.2	-0.06	30
93	41.991	1354.2	0.08	24.25
93	29.865	1433.6	0.09	25
93	19.014	1403.1	0.09	25
93	30.377	1362.1	0.09	30
94	30.885	1488.8	-0.04	25
94	41.779	1542.3	-0.06	25.05
94	39.846	1508.3	-0.05	25
94	52.655	1478.3	-0.07	34.99
94	6.558	1527.7	-0.07	31.61
94	41.596	1428.1	0.09	25.01
94	52.723	1354.7	0.38	33.77
94	7.153	1445.1	0.07	25.07
94	28.304	1529.7	-0.05	24.96
94	5.979	1392.7	0.07	20
94	19.14	1486.2	-0.05	30
94	42.032	1366.3	0.08	24.28
94	29.906	1446.1	0.08	25
94	19.055	1415.6	0.08	25
94	19.122	1360.1	0.09	25
94	30.427	1377.1	0.09	29.98
95	30.86	1501.3	-0.05	25
95	39.822	1520.8	-0.04	25
95	52.621	1495.8	-0.07	35
95	6.527	1543.6	-0.06	31.69
95	41.637	1440.6	0.07	25
95	52.802	1372.4	0.12	35.5
95	7.196	1457.7	0.09	25.05
95	28.295	1542.2	0.11	24.49
95	6.012	1402.7	0.07	20.01
95	19.11	1501.2	-0.06	30
95	42.072	1378.3	0.08	23.55
95	29.944	1458.7	0.05	25.63
95	19.096	1428.1	0.08	25
95	19.163	1372.6	0.08	25
95	30.515	1391.9	0.07	28.35
96	30.836	1513.8	-0.04	25.02
96	39.797	1533.3	-0.04	24.98
96	52.586	1513.3	-0.07	35
96	41.678	1453	0.07	24.96
96	52.861	1390.2	0.11	35.5
96	7.169	1471.7	-0.07	30.07
96	6.045	1412.7	0.07	20
96	19.08	1516.2	-0.06	30
96	42.111	1390.1	0.08	23.5
96	29.92	1471.3	-0.04	25
96	19.138	1440.6	0.09	25
96	42.348	1353.1	0.07	20
96	19.205	1385.1	0.09	25
